Optimizer,Epoch,Learning Rate,Accuracy
SGD,78,0.06999999999999999,0.911899983882904
SGD,79,0.06999999999999999,0.9115999937057495
SGD,80,0.06999999999999999,0.9114999771118164
SGD,1,0.07999999999999999,0.7235000133514404
SGD,2,0.07999999999999999,0.7709000110626221
SGD,3,0.07999999999999999,0.8011000156402588
SGD,4,0.07999999999999999,0.8148999810218811
SGD,5,0.07999999999999999,0.8206999897956848
SGD,6,0.07999999999999999,0.8338000178337097
SGD,7,0.07999999999999999,0.8450000286102295
SGD,8,0.07999999999999999,0.8460000157356262
SGD,9,0.07999999999999999,0.8621000051498413
SGD,10,0.07999999999999999,0.8482000231742859
SGD,11,0.07999999999999999,0.8676999807357788
SGD,12,0.07999999999999999,0.8733000159263611
SGD,13,0.07999999999999999,0.8683000206947327
SGD,14,0.07999999999999999,0.8795999884605408
SGD,15,0.07999999999999999,0.8758000135421753
SGD,16,0.07999999999999999,0.8862000107765198
SGD,17,0.07999999999999999,0.8794000148773193
SGD,18,0.07999999999999999,0.8862000107765198
SGD,19,0.07999999999999999,0.8873999714851379
SGD,20,0.07999999999999999,0.8770999908447266
SGD,21,0.07999999999999999,0.890500009059906
SGD,22,0.07999999999999999,0.8930000066757202
SGD,23,0.07999999999999999,0.8939999938011169
SGD,24,0.07999999999999999,0.8845000267028809
SGD,25,0.07999999999999999,0.8917999863624573
SGD,26,0.07999999999999999,0.8948000073432922
SGD,27,0.07999999999999999,0.8938999772071838
SGD,28,0.07999999999999999,0.8980000019073486
SGD,29,0.07999999999999999,0.8921999931335449
SGD,30,0.07999999999999999,0.8949999809265137
SGD,31,0.07999999999999999,0.8952999711036682
SGD,32,0.07999999999999999,0.9021000266075134
SGD,33,0.07999999999999999,0.8970999717712402
SGD,34,0.07999999999999999,0.9017999768257141
SGD,35,0.07999999999999999,0.8977000117301941
SGD,36,0.07999999999999999,0.8996000289916992
SGD,37,0.07999999999999999,0.8970999717712402
SGD,38,0.07999999999999999,0.9028000235557556
SGD,39,0.07999999999999999,0.9006999731063843
SGD,40,0.07999999999999999,0.9054999947547913
SGD,41,0.07999999999999999,0.90420001745224
SGD,42,0.07999999999999999,0.9039999842643738
SGD,43,0.07999999999999999,0.9016000032424927
SGD,44,0.07999999999999999,0.9021999835968018
SGD,45,0.07999999999999999,0.9057999849319458
SGD,46,0.07999999999999999,0.9016000032424927
SGD,47,0.07999999999999999,0.9053000211715698
SGD,48,0.07999999999999999,0.902899980545044
SGD,49,0.07999999999999999,0.9067999720573425
SGD,50,0.07999999999999999,0.907800018787384
SGD,51,0.07999999999999999,0.9049000144004822
SGD,52,0.07999999999999999,0.9081000089645386
SGD,53,0.07999999999999999,0.9075999855995178
SGD,54,0.07999999999999999,0.9092000126838684
SGD,55,0.07999999999999999,0.9108999967575073
SGD,56,0.07999999999999999,0.8978999853134155
SGD,57,0.07999999999999999,0.9025999903678894
SGD,58,0.07999999999999999,0.9089999794960022
SGD,59,0.07999999999999999,0.9079999923706055
SGD,60,0.07999999999999999,0.8906000256538391
SGD,61,0.07999999999999999,0.9089999794960022
SGD,62,0.07999999999999999,0.8985999822616577
SGD,63,0.07999999999999999,0.9078999757766724
SGD,64,0.07999999999999999,0.9081000089645386
SGD,65,0.07999999999999999,0.90829998254776
SGD,66,0.07999999999999999,0.9107999801635742
SGD,67,0.07999999999999999,0.9027000069618225
SGD,68,0.07999999999999999,0.9063000082969666
SGD,69,0.07999999999999999,0.9114000201225281
SGD,70,0.07999999999999999,0.9089000225067139
SGD,71,0.07999999999999999,0.9103999733924866
SGD,72,0.07999999999999999,0.8909000158309937
SGD,73,0.07999999999999999,0.9088000059127808
SGD,74,0.07999999999999999,0.9106000065803528
SGD,75,0.07999999999999999,0.9136999845504761
SGD,76,0.07999999999999999,0.9096999764442444
SGD,77,0.07999999999999999,0.9101999998092651
SGD,78,0.07999999999999999,0.9083999991416931
SGD,79,0.07999999999999999,0.9092000126838684
SGD,80,0.07999999999999999,0.9083999991416931
SGD,1,0.09,0.7547000050544739
SGD,2,0.09,0.7824000120162964
SGD,3,0.09,0.8064000010490417
SGD,4,0.09,0.8208000063896179
SGD,5,0.09,0.8312000036239624
SGD,6,0.09,0.8413000106811523
SGD,7,0.09,0.8518999814987183
SGD,8,0.09,0.8557000160217285
SGD,9,0.09,0.870199978351593
SGD,10,0.09,0.8697999715805054
SGD,11,0.09,0.8708000183105469
SGD,12,0.09,0.8813999891281128
SGD,13,0.09,0.876800000667572
SGD,14,0.09,0.8762000203132629
SGD,15,0.09,0.8838000297546387
SGD,16,0.09,0.8892999887466431
SGD,17,0.09,0.8895999789237976
SGD,18,0.09,0.8913000226020813
SGD,19,0.09,0.8916000127792358
SGD,20,0.09,0.8913000226020813
SGD,21,0.09,0.888700008392334
SGD,22,0.09,0.8924999833106995
SGD,23,0.09,0.8877999782562256
SGD,24,0.09,0.8978999853134155
SGD,25,0.09,0.8907999992370605
SGD,26,0.09,0.8945000171661377
SGD,27,0.09,0.8962000012397766
SGD,28,0.09,0.8962000012397766
SGD,29,0.09,0.9016000032424927
SGD,30,0.09,0.8992999792098999
SGD,31,0.09,0.9007999897003174
SGD,32,0.09,0.9006999731063843
SGD,33,0.09,0.9038000106811523
SGD,34,0.09,0.9010000228881836
SGD,35,0.09,0.9014999866485596
SGD,36,0.09,0.9014000296592712
SGD,37,0.09,0.9064000248908997
SGD,38,0.09,0.9038000106811523
SGD,39,0.09,0.8998000025749207
SGD,40,0.09,0.9041000008583069
SGD,41,0.09,0.9061999917030334
SGD,42,0.09,0.9016000032424927
SGD,43,0.09,0.9057000279426575
SGD,44,0.09,0.9060999751091003
SGD,45,0.09,0.9000999927520752
SGD,46,0.09,0.9089999794960022
SGD,47,0.09,0.9046000242233276
SGD,48,0.09,0.9074000120162964
SGD,49,0.09,0.9067000150680542
SGD,50,0.09,0.9071000218391418
SGD,51,0.09,0.9067000150680542
SGD,52,0.09,0.9099000096321106
SGD,53,0.09,0.9049999713897705
SGD,54,0.09,0.9088000059127808
SGD,55,0.09,0.9103000164031982
SGD,56,0.09,0.9099000096321106
SGD,57,0.09,0.9083999991416931
SGD,58,0.09,0.9053000211715698
SGD,59,0.09,0.907800018787384
SGD,60,0.09,0.909500002861023
SGD,61,0.09,0.9120000004768372
SGD,62,0.09,0.9086999893188477
SGD,63,0.09,0.9083999991416931
SGD,64,0.09,0.9114000201225281
SGD,65,0.09,0.9121999740600586
SGD,66,0.09,0.9097999930381775
SGD,67,0.09,0.9074000120162964
SGD,68,0.09,0.9135000109672546
SGD,69,0.09,0.9120000004768372
SGD,70,0.09,0.9097999930381775
SGD,71,0.09,0.9053000211715698
SGD,72,0.09,0.909500002861023
SGD,73,0.09,0.9111999869346619
SGD,74,0.09,0.9139999747276306
SGD,75,0.09,0.9088000059127808
SGD,76,0.09,0.9142000079154968
SGD,77,0.09,0.9132000207901001
SGD,78,0.09,0.9124000072479248
SGD,79,0.09,0.9093999862670898
SGD,80,0.09,0.9103999733924866
SGD,1,0.09999999999999999,0.727400004863739
SGD,2,0.09999999999999999,0.7842000126838684
SGD,3,0.09999999999999999,0.8043000102043152
SGD,4,0.09999999999999999,0.8166000247001648
SGD,5,0.09999999999999999,0.8360999822616577
SGD,6,0.09999999999999999,0.8416000008583069
SGD,7,0.09999999999999999,0.8504999876022339
SGD,8,0.09999999999999999,0.8560000061988831
SGD,9,0.09999999999999999,0.858299970626831
SGD,10,0.09999999999999999,0.8644000291824341
SGD,11,0.09999999999999999,0.8668000102043152
SGD,12,0.09999999999999999,0.8672999739646912
SGD,13,0.09999999999999999,0.8748999834060669
SGD,14,0.09999999999999999,0.8863000273704529
SGD,15,0.09999999999999999,0.8618999719619751
SGD,16,0.09999999999999999,0.8847000002861023
SGD,17,0.09999999999999999,0.8779000043869019
SGD,18,0.09999999999999999,0.8773000240325928
SGD,19,0.09999999999999999,0.885200023651123
SGD,20,0.09999999999999999,0.892799973487854
SGD,21,0.09999999999999999,0.8937000036239624
SGD,22,0.09999999999999999,0.8952999711036682
SGD,23,0.09999999999999999,0.8942999839782715
SGD,24,0.09999999999999999,0.8924999833106995
SGD,25,0.09999999999999999,0.8895000219345093
SGD,26,0.09999999999999999,0.8953999876976013
SGD,27,0.09999999999999999,0.8977000117301941
SGD,28,0.09999999999999999,0.8881999850273132
SGD,29,0.09999999999999999,0.8982999920845032
SGD,30,0.09999999999999999,0.8955000042915344
SGD,31,0.09999999999999999,0.8995000123977661
SGD,32,0.09999999999999999,0.9006999731063843
SGD,33,0.09999999999999999,0.9018999934196472
SGD,34,0.09999999999999999,0.9009000062942505
SGD,35,0.09999999999999999,0.8968999981880188
SGD,36,0.09999999999999999,0.9013000130653381
SGD,37,0.09999999999999999,0.9038000106811523
SGD,38,0.09999999999999999,0.9038000106811523
SGD,39,0.09999999999999999,0.9059000015258789
SGD,40,0.09999999999999999,0.9009000062942505
SGD,41,0.09999999999999999,0.9031999707221985
SGD,42,0.09999999999999999,0.9031000137329102
SGD,43,0.09999999999999999,0.9070000052452087
SGD,44,0.09999999999999999,0.9047999978065491
SGD,45,0.09999999999999999,0.9092000126838684
SGD,46,0.09999999999999999,0.9036999940872192
SGD,47,0.09999999999999999,0.9075999855995178
SGD,48,0.09999999999999999,0.9072999954223633
SGD,49,0.09999999999999999,0.9090999960899353
SGD,50,0.09999999999999999,0.9099000096321106
SGD,51,0.09999999999999999,0.9074000120162964
SGD,52,0.09999999999999999,0.9082000255584717
SGD,53,0.09999999999999999,0.9060999751091003
SGD,54,0.09999999999999999,0.9071999788284302
SGD,55,0.09999999999999999,0.9057000279426575
SGD,56,0.09999999999999999,0.906499981880188
SGD,57,0.09999999999999999,0.909600019454956
SGD,58,0.09999999999999999,0.9107999801635742
SGD,59,0.09999999999999999,0.9068999886512756
SGD,60,0.09999999999999999,0.9099000096321106
SGD,61,0.09999999999999999,0.9096999764442444
SGD,62,0.09999999999999999,0.9125999808311462
SGD,63,0.09999999999999999,0.9099000096321106
SGD,64,0.09999999999999999,0.9118000268936157
SGD,65,0.09999999999999999,0.9110000133514404
SGD,66,0.09999999999999999,0.9121000170707703
SGD,67,0.09999999999999999,0.9118000268936157
SGD,68,0.09999999999999999,0.9089999794960022
SGD,69,0.09999999999999999,0.9142000079154968
SGD,70,0.09999999999999999,0.9068999886512756
SGD,71,0.09999999999999999,0.9124000072479248
SGD,72,0.09999999999999999,0.9124000072479248
SGD,73,0.09999999999999999,0.9101999998092651
SGD,74,0.09999999999999999,0.9110000133514404
SGD,75,0.09999999999999999,0.9099000096321106
SGD,76,0.09999999999999999,0.9101999998092651
SGD,77,0.09999999999999999,0.9128999710083008
SGD,78,0.09999999999999999,0.9135000109672546
SGD,79,0.09999999999999999,0.9139000177383423
SGD,80,0.09999999999999999,0.909600019454956
